SYMBOL;SERIES;OPEN;HIGH;LOW;CLOSE;LAST;PREVCLOSE;TOTTRDQTY;TOTTRDVAL;TIMESTAMP;TOTALTRADES;ISIN
SUNFLAG;EQ;69.9;70.5;67.4;68.05;68.3;69.35;634040;43791091.45;08. Jan 21;4605;INE947A01014
SUNPHARMA;EQ;607;622.8;604;620.8;620.05;601.9;11451416;7067188082.15;08. Jan 21;134402;INE044A01036
SUNTECK;EQ;360;371.45;357.2;366.3;364.55;356.8;456165;166939097.75;08. Jan 21;11522;INE805D01034
SUNTV;EQ;528.65;539.5;520;527.9;525.55;518.05;9100927;4839933402.6;08. Jan 21;94012;INE424H01027
SUPERHOUSE;EQ;130.1;148.4;127;136.05;134.55;129.55;864005;122710688.8;08. Jan 21;11676;INE712B01010
SUPERSPIN;EQ;Mai 95;6;05. Mai;05. Aug;05. Aug;Mai 75;242363;1419565.8;08. Jan 21;302;INE662A01027
SUPPETRO;EQ;356;369.8;356;365.4;365.1;350.55;165709;60346081.25;08. Jan 21;3823;INE663A01017
SUPRAJIT;EQ;218.35;222;215.5;217.5;217.6;216.7;317733;69301953.3;08. Jan 21;5851;INE399C01030
SUPREMEENG;EQ;31.35;31.35;31.35;31.35;31.35;29. Sep;19482;610760.7;08. Jan 21;25;INE319Z01013
SUPREMEIND;EQ;1800;1819;1776;1798.7;1797.95;1790.9;188202;339576509.4;08. Jan 21;8633;INE195A01028
SUPREMEINF;BZ;14. Aug;14. Aug;14. Aug;14. Aug;14. Aug;14. Jan;14940;221112;08. Jan 21;40;INE550H01011
SURANASOL;EQ;Dez 15;12. Mai;12. Mai;12. Mai;12. Mai;Dez 65;222755;2696423.5;08. Jan 21;466;INE272L01022
SURANAT&P;EQ;Jun 45;Jun 45;06. Mai;06. Jan;06. Jan;06. Apr;288500;1798788.9;08. Jan 21;762;INE130B01031
SURANI;SM;18. Feb;18. Feb;18. Feb;18. Feb;18. Feb;19.15;2000;36400;08. Jan 21;1;INE01ZJ01015
SURYALAXMI;BE;38.2;38.7;36.5;37.95;38;36.9;37287;1431331.5;08. Jan 21;100;INE713B01026
SURYAROSNI;EQ;344.4;346.85;335.2;338.05;335.2;342.7;80640;27426989.1;08. Jan 21;4490;INE335A01012
SUTLEJTEX;EQ;49.15;49.5;47.5;47.85;47.9;48.1;152637;7373418.25;08. Jan 21;1082;INE645H01027
SUULD;EQ;143.65;144;140.05;143.7;143.75;144.3;41875;5977668.2;08. Jan 21;449;INE591Q01016
SUVEN;EQ;87.35;88;84;84.2;84.35;86.65;844937;72020605.1;08. Jan 21;14137;INE495B01038
SUVENPHAR;EQ;465.5;467;457.1;460.95;459.65;463.6;173091;80187478.15;08. Jan 21;19313;INE03QK01018
SUZLON;BE;Aug 45;Aug 45;Jul 65;Jul 65;Jul 65;08. Mai;85124610;671567197.4;08. Jan 21;68259;INE040H01021
SWANENERGY;EQ;133.95;134.55;128.1;131.3;132.95;133.65;193012;25563405.05;08. Jan 21;2294;INE665A01038
SWARAJENG;EQ;1453;1460;1421;1426.55;1427.1;1435.4;18439;26518690.25;08. Jan 21;1991;INE277A01016
SWELECTES;EQ;204.7;214.5;194.5;210.2;213;204.7;66821;13568316.75;08. Jan 21;1993;INE409B01013
SWSOLAR;EQ;271;276.75;268.1;269.35;268.7;268.55;565618;153551469.15;08. Jan 21;8131;INE00M201021
SYMPHONY;EQ;1055;1061;1046;1052.9;1050;1048.65;37099;39083417.2;08. Jan 21;3963;INE225D01027
SYNCOM;BZ;03. Feb;03. Feb;03. Feb;03. Feb;03. Feb;03. Mai;108077;345846.4;08. Jan 21;56;INE602K01014
SYNGENE;EQ;618;625.55;600.1;603.05;605;615.1;577778;352636314.35;08. Jan 21;25021;INE398R01022
TAINWALCHM;EQ;79.95;82;77.55;78.1;77.7;78.3;31744;2523845.2;08. Jan 21;1428;INE123C01018
TAJGVK;EQ;140.35;141.75;140.35;141.15;141.1;140.6;77080;10882842.95;08. Jan 21;1408;INE586B01026
TAKE;EQ;55.9;60.9;55.55;59.85;60.85;55.35;10547585;621857110;08. Jan 21;38095;INE142I01023
TALBROAUTO;EQ;163.85;170;156.7;162.8;162.7;161.85;83448;13731572.1;08. Jan 21;2887;INE187D01011
TANLA;EQ;785;797.8;746;766.1;763.1;775.05;626190;483645804.55;08. Jan 21;26220;INE483C01032
TANTIACONS;BZ;02. Mai;02. Mai;02. Mai;02. Mai;02. Mai;02. Apr;735;1837.5;08. Jan 21;4;INE388G01018
TARC;EQ;24. Mai;25;24;24. Mai;24. Mai;24. Mrz;269593;6569393;08. Jan 21;695;INE0EK901012
TARMAT;EQ;51.55;52;46.3;49.45;49.5;51.35;37982;1881564.45;08. Jan 21;623;INE924H01018
TASTYBITE;EQ;11668;12350;11612;11808.45;11829.95;11606.4;12869;153270500;08. Jan 21;3563;INE488B01017
TATACAPHSG;N2;1050;1050;1050;1050;1050;1050.38;30;31500;08. Jan 21;1;INE033L07GM9
TATACAPHSG;N4;1105;1105;1100;1103;1100;1100;124;136900;08. Jan 21;9;INE033L07GO5
TATACAPHSG;NA;1098;1098;1070;1094.81;1094.81;1100;122;131139.63;08. Jan 21;9;INE033L07GU2
TATACAPHSG;NB;1110;1110;1110;1110;1110;1099;3;3330;08. Jan 21;1;INE033L08270
TATACHEM;EQ;504.9;509;496.25;500;500.3;498.45;4156351;2087764372.8;08. Jan 21;53851;INE092A01019
TATACOFFEE;EQ;107;108.2;105.65;106.3;106.25;106.2;934578;100098591.65;08. Jan 21;5317;INE493A01027
TATACOMM;EQ;1071.35;1089.4;1048.9;1061.25;1063.7;1079.65;212301;227760697.8;08. Jan 21;8552;INE151A01013
TATACONSUM;EQ;606.8;612.5;602.6;609.55;607.95;600.85;3458752;2102612715.45;08. Jan 21;57544;INE192A01025
TATAELXSI;EQ;2009.7;2052.8;2009.55;2043.3;2041.95;1998.95;381158;774026645.8;08. Jan 21;20715;INE670A01012
TATAINVEST;EQ;1030.2;1039;1022.65;1025.4;1025.55;1025.15;25018;25733313.95;08. Jan 21;2047;INE672A01018
TATAMETALI;EQ;665.8;674;640.85;655.2;655.55;660.5;166788;109778810.05;08. Jan 21;7800;INE056C01010
TATAMOTORS;EQ;198.75;201.5;197.1;198.15;197.85;196.75;53991568;10768126835.9;08. Jan 21;191216;INE155A01022
TATAMTRDVR;EQ;80.85;83.2;80.7;81.85;81.8;80.3;9118887;749799453.15;08. Jan 21;25407;IN9155A01020
TATAPOWER;EQ;84.35;84.6;82.6;83.05;82.85;81.85;41178215;3433941438.1;08. Jan 21;98735;INE245A01021
TATASTEEL;EQ;727;727.25;703.1;713.15;713;722.8;19329313;13844858404.6;08. Jan 21;188934;INE081A01012
TATASTLBSL;EQ;45.6;45.6;43.65;44.35;44.4;44.95;8599423;382965991.4;08. Jan 21;13625;INE824B01021
TATASTLLP;EQ;642;650.6;632.5;642.35;642.9;637.45;130320;83771486.85;08. Jan 21;5080;INE674A01014
TATASTLPP;E1;292.7;294.1;267.1;276.35;276.45;281.85;1187015;332851466.8;08. Jan 21;11132;IN9081A01010
TBZ;EQ;90;90;84.6;84.9;84.7;93.95;2199947;191181338.45;08. Jan 21;21854;INE760L01018
TCFSL;NB;1037;1041;1037;1040.2;1041;1039.38;1722;1789086.7;08. Jan 21;18;INE306N07KD6
TCFSL;ND;1100;1103.99;1100;1103.55;1103.9;1100;310;341959.8;08. Jan 21;5;INE306N07KF1
TCFSL;NF;1149.9;1150;1144.1;1146.58;1147;1145;1030;1181651.7;08. Jan 21;16;INE306N08292
TCFSL;NH;1054;1054;1054;1054;1054;1053.96;30;31620;08. Jan 21;1;INE306N07LI3
TCFSL;NJ;1071.33;1075;1071.33;1071.35;1071.35;1072.51;49;52586.98;08. Jan 21;3;INE306N07LK9
TCFSL;NL;1125.15;1125.15;1125.15;1125.15;1125.15;1125.05;10;11251.5;08. Jan 21;1;INE306N07LM5
TCI;EQ;249.7;258.6;248.8;255.5;257.9;249.7;72538;18499217.3;08. Jan 21;2090;INE688A01022
TCIDEVELOP;EQ;317.95;331.3;317.05;318.65;319.95;322.75;1567;503229.95;08. Jan 21;236;INE662L01016
TCIEXP;EQ;1009;1009.95;980;990;982.1;999.6;42881;42737852.2;08. Jan 21;7948;INE586V01016
TCIFINANCE;BE;Apr 65;04. Jul;Apr 65;04. Jul;04. Jul;04. Aug;1490;6952.9;08. Jan 21;10;INE911B01018
TCNSBRANDS;EQ;440.9;441.05;434;435.65;435.35;438.85;35136;15328564.65;08. Jan 21;3318;INE778U01029
TCPLPACK;EQ;390;390;377;378.25;377.5;384.45;7049;2683275.05;08. Jan 21;589;INE822C01015
TCS;EQ;3090;3128;3060;3120.9;3122.75;3032.8;5879039;18230717038.75;08. Jan 21;214010;INE467B01029
TDPOWERSYS;EQ;145.4;149.8;143.7;146.65;146.15;143.5;92980;13708214;08. Jan 21;1824;INE419M01019
TEAMLEASE;EQ;2751.95;2787.35;2703;2722.15;2705.5;2738.25;5230;14356415.9;08. Jan 21;1508;INE985S01024
TECHIN;EQ;Mrz 45;Mrz 45;Mrz 15;03. Apr;03. Apr;03. Mrz;4143;13815.7;08. Jan 21;12;INE778A01021
TECHM;EQ;1007.75;1060;1005.45;1051.1;1048;994.75;9279370;9637082636.3;08. Jan 21;139872;INE669C01036
TECHNOE;EQ;257;269.1;247.7;252.65;250;250.65;1294605;334831376.1;08. Jan 21;12689;INE285K01026
TECHNOFAB;BZ;11. Apr;Nov 45;Okt 45;11. Mrz;Nov 25;Okt 95;27609;302466.7;08. Jan 21;73;INE509K01011
TEJASNET;EQ;138.85;139;135.95;136.25;137;136.55;290446;39876939.95;08. Jan 21;3133;INE010J01012
TERASOFT;EQ;59.25;59.25;59.25;59.25;59.25;62.35;45563;2699607.75;08. Jan 21;688;INE482B01010
TEXINFRA;EQ;49.4;50.5;48;49.65;49.7;48.9;83069;4116116.25;08. Jan 21;676;INE435C01024
TEXMOPIPES;EQ;25. Mai;25. Mai;24. Apr;24. Aug;24.95;24. Mrz;127400;3181226.35;08. Jan 21;681;INE141K01013
TEXRAIL;EQ;34;34.6;33.75;33.9;33.95;33.7;1533749;52314222.8;08. Jan 21;3945;INE621L01012
TFCILTD;EQ;57.85;58.5;54.8;55.3;55.35;57.25;806325;45787487.6;08. Jan 21;5100;INE305A01015
TFL;EQ;02. Jul;02. Jul;02. Jul;02. Jul;02. Jul;Feb 75;200;540;08. Jan 21;2;INE804H01012
TGBHOTELS;BE;Jun 45;06. Mai;06. Feb;Jun 25;06. Mai;06. Feb;110000;708437.8;08. Jan 21;95;INE797H01018
THANGAMAYL;EQ;618;625.35;602.3;604.85;605;619.05;30584;18733230.75;08. Jan 21;2963;INE085J01014
THEINVEST;BZ;132.25;140;132.25;137.9;138;139.2;8799;1186400.15;08. Jan 21;74;INE924D01017
THEJO;SM;1219.95;1230;1170;1215;1215;1215;800;971995;08. Jan 21;8;INE121N01019
THEMISMED;EQ;359.45;359.45;345;346.9;346.7;350.05;18420;6462949.95;08. Jan 21;1020;INE083B01016
THERMAX;EQ;980;989;960.6;976.2;980;973.85;40666;39440030.9;08. Jan 21;5857;INE152A01029
THIRUSUGAR;BZ;04. Apr;04. Apr;04. Feb;04. Feb;04. Feb;04. Feb;706;3066.4;08. Jan 21;9;INE409A01015
THOMASCOOK;EQ;49.15;49.15;47.65;47.9;47.95;48.2;350043;16867607.4;08. Jan 21;2156;INE332A01027
THOMASCOTT;BE;Aug 45;Aug 45;08. Mai;08. Mai;08. Mai;08. Mai;8382;70801.5;08. Jan 21;11;INE480M01011
THYROCARE;EQ;966.5;983;958.5;969.65;970.65;960.25;114343;111195103.9;08. Jan 21;7628;INE594H01019
TI;EQ;30. Jul;31.25;29.25;29. Jun;29. Jul;30. Apr;357388;10852308.15;08. Jan 21;1664;INE133E01013
TIDEWATER;EQ;4580.95;4581;4510;4531.05;4510;4558.8;2925;13284694.85;08. Jan 21;811;INE484C01022
TIIL;EQ;374.9;375;359;360.7;362;362.15;20873;7668401.85;08. Jan 21;948;INE545H01011
TIINDIA;EQ;828;836;818.05;833.7;830;821.55;335005;277684806.95;08. Jan 21;15344;INE974X01010
TIJARIA;BE;Aug 85;Sep 25;Aug 45;Sep 25;Sep 25;Aug 85;21393;188053.85;08. Jan 21;36;INE440L01017
TIL;EQ;186;189.9;180.1;181;180.15;185.1;11408;2090987.6;08. Jan 21;467;INE806C01018
TIMESGTY;EQ;28. Jan;28. Jan;27.25;27. Apr;28;28. Mrz;578;15937.95;08. Jan 21;42;INE289C01025
TIMETECHNO;EQ;57.3;59.2;55.2;56.75;56.75;56.65;2054490;117277683.55;08. Jan 21;9313;INE508G01029
TIMKEN;EQ;1334.25;1339.85;1275;1281.6;1282;1327.65;33555;43682967.7;08. Jan 21;5684;INE325A01013
TINPLATE;EQ;184;184.5;178.3;179.45;179.75;182.5;741948;134338812.95;08. Jan 21;11669;INE422C01014
TIPSINDLTD;EQ;399;405;375;376.4;377;391.95;49127;18876401.3;08. Jan 21;2665;INE716B01011
TIRUMALCHM;EQ;98.5;99.9;95.35;95.9;95.85;98.15;811913;79117372.95;08. Jan 21;5835;INE338A01024
TIRUPATI;SM;64;64;64;64;64;61;3000;192000;08. Jan 21;1;INE238Y01018
TIRUPATIFL;BE;26.35;27. Aug;25.35;27. Aug;27. Aug;26. Mai;2698;69945.5;08. Jan 21;32;INE319Y01016
TITAN;EQ;1547.9;1555.3;1521.5;1548.6;1548.55;1542.35;3478504;5348068788.85;08. Jan 21;96106;INE280A01028
TMRVL;EQ;Nov 85;11. Sep;11. Mai;11. Jun;11. Jun;11. Jun;50261;586089.7;08. Jan 21;375;INE759V01019
TNPETRO;EQ;45.5;45.85;44.15;44.4;44.35;45.25;503788;22614181.35;08. Jan 21;3487;INE148A01019
TNPL;EQ;131.2;144.3;130.3;138.35;138;129.7;1798907;247561585.9;08. Jan 21;17029;INE107A01015
TNTELE;BE;02. Jun;02. Jun;02. Jun;02. Jun;02. Jun;02. Mai;7460;19396;08. Jan 21;8;INE141D01018
TOKYOPLAST;EQ;73.2;75;70.55;71.35;72;73.15;17411;1270869.95;08. Jan 21;504;INE932C01012
TORNTPHARM;EQ;2789;2872;2775.5;2851.9;2860;2775.95;521368;1479308748.1;08. Jan 21;22925;INE685A01028
TORNTPOWER;EQ;336;348.75;333.6;335.95;335.4;332.05;4637625;1577897576.65;08. Jan 21;51676;INE813H01021
TOTAL;EQ;84.05;84.05;76.25;76.25;76.25;80.25;164532;12944343.4;08. Jan 21;1295;INE336X01012
TOUCHWOOD;EQ;79;82.5;76;82.1;82.5;75;179325;14618213.9;08. Jan 21;1858;INE486Y01013
TPLPLASTEH;EQ;181.2;181.5;176.1;176.75;176.1;179.8;6363;1130568.2;08. Jan 21;220;INE413G01014
TREEHOUSE;EQ;Jul 15;Jul 15;Jun 85;Jun 85;Jun 85;Jun 95;50948;354638.6;08. Jan 21;105;INE040M01013
TREJHARA;EQ;37.9;39.35;37.35;38.25;38.1;37.9;25168;972139.6;08. Jan 21;263;INE00CA01015
TRENT;EQ;678;701;674.9;695.4;695.1;675.45;897082;621407172.7;08. Jan 21;31162;INE849A01020
TRF;BE;99;102.8;99;100.45;100;100.75;12455;1254358.65;08. Jan 21;94;INE391D01019
TRIDENT;EQ;14.25;15;13. Apr;14. Jun;14.65;14. Mai;83660792;1201854567.25;08. Jan 21;94592;INE064C01022
TRIGYN;EQ;89;91.75;87.8;89.15;88.9;88.6;144862;12945829.35;08. Jan 21;1125;INE948A01012
TRIL;BE;19. Jan;20. Apr;19. Jan;19. Jul;19.55;19.45;174256;3464076.3;08. Jan 21;475;INE763I01026
TRITURBINE;EQ;84.1;90.7;83.8;89;89;84.1;957291;84698078.3;08. Jan 21;9874;INE152M01016
TRIVENI;EQ;72.85;72.9;71.8;72;72.15;72;287899;20834306.15;08. Jan 21;1826;INE256C01024
TTKHLTCARE;EQ;561.95;582;561.3;570.2;569;558.85;3160;1805167.7;08. Jan 21;249;INE910C01018
TTKPRESTIG;EQ;6190;6330;6105;6190.4;6150;6159.05;10594;65876439.15;08. Jan 21;3333;INE690A01010
TTL;EQ;53.2;54.1;51.2;51.65;51.5;53.05;29587;1552744.15;08. Jan 21;497;INE592B01016
TTML;BE;Aug 95;Aug 95;08. Jul;Aug 95;Aug 95;Aug 55;4206263;37354372.35;08. Jan 21;6572;INE517B01013
TV18BRDCST;EQ;30. Jun;32.1;30. Mai;31.45;31.4;30.45;14083889;443145351;08. Jan 21;18010;INE886H01027
TVSELECT;BE;129.5;135.45;126.5;134.45;134;129;76537;10198185.95;08. Jan 21;951;INE236G01019
TVSMOTOR;EQ;506.4;517;500.2;513.35;513.5;499.3;3684918;1881387674.65;08. Jan 21;44201;INE494B01023
TVSSRICHAK;EQ;1849;1887.35;1825.85;1863.1;1870;1824.55;7583;14106183;08. Jan 21;1649;INE421C01016
TVTODAY;EQ;227.8;246.95;225.1;239;239.25;225.15;487427;117538679.1;08. Jan 21;9895;INE038F01029
TVVISION;BE;02. Feb;02. Mrz;02. Jan;Feb 25;02. Jan;02. Feb;55886;125947.85;08. Jan 21;64;INE871L01013
TWL;EQ;60.95;61.9;58.6;58.95;59.2;60.45;790927;47481327.1;08. Jan 21;5320;INE615H01020
UBL;EQ;1253;1267.15;1240.15;1249.95;1248.7;1247.5;547218;685822980.65;08. Jan 21;22425;INE686F01025
UCALFUEL;EQ;133.75;136.5;130.35;131.25;131;131.3;62069;8258002.65;08. Jan 21;1528;INE139B01016
UCL;SM;29;38.5;29;34.05;34;34;22000;740800;08. Jan 21;11;INE00NI01015
UCOBANK;EQ;13.15;13. Apr;Dez 85;Dez 95;13;13;4291847;56267143.65;08. Jan 21;4405;INE691A01018
UFLEX;EQ;375.45;378.9;370;371.2;370.1;372;119175;44658093.75;08. Jan 21;3272;INE516A01017
UFO;EQ;92.75;93.3;89;91.25;90.95;91.55;519300;47747524.65;08. Jan 21;4809;INE527H01019
UGARSUGAR;EQ;18.15;18. Jul;18.15;18.25;18.15;17.95;537743;9934514.25;08. Jan 21;1314;INE071E01023
UJAAS;EQ;Mrz 85;Mrz 85;Mrz 85;Mrz 85;Mrz 85;03. Jul;1842809;7094814.65;08. Jan 21;543;INE899L01022
UJJIVAN;EQ;298.55;310.95;293.35;302.15;303.4;296.1;2349500;716822140.55;08. Jan 21;36843;INE334L01012
UJJIVANSFB;EQ;44;44.1;42.1;42.6;42.45;43;6112838;264511649.15;08. Jan 21;18485;INE551W01018
ULTRACEMCO;EQ;5419;5613.3;5417.55;5591.75;5584.95;5397.95;802681;4448281975.75;08. Jan 21;61053;INE481G01011
UMANGDAIRY;EQ;62.5;70;60.7;66.65;66.95;61.7;545969;36585006.75;08. Jan 21;4658;INE864B01027
UMESLTD;BE;Mrz 45;Mrz 45;Mrz 45;Mrz 45;Mrz 45;03. Mrz;5184;17884.8;08. Jan 21;10;INE240C01028
UNICHEMLAB;EQ;268;289.9;267;280.6;278.6;267.3;666550;188484223.55;08. Jan 21;20263;INE351A01035
UNIDT;EQ;303;329.8;303;326.05;329.5;303.6;72711;23413610.75;08. Jan 21;1277;INE961D01019
UNIENTER;EQ;68.45;73.55;68.15;71.8;72;68.45;52344;3754870;08. Jan 21;1642;INE037A01022
UNIONBANK;EQ;32.15;32.3;31.55;31. Aug;31.85;31.9;5371701;171929893;08. Jan 21;9160;INE692A01016
UNITECH;BZ;02. Feb;02. Feb;Feb 15;Feb 15;Feb 15;02. Jan;4452786;9726454.2;08. Jan 21;1787;INE694A01020
UNITEDTEA;EQ;317.25;326.45;317.25;323;323;319.25;2770;898720.5;08. Jan 21;122;INE458F01011
UNITY;BZ;Jan 35;Jan 35;01. Mrz;01. Mrz;01. Mrz;Jan 35;22601;29618.45;08. Jan 21;33;INE466H01028
UNIVASTU;EQ;34.85;35.8;34.15;35.25;35.8;34.1;3491;122784.05;08. Jan 21;65;INE562X01013
UNIVCABLES;EQ;160.65;162;153.1;155.25;155.05;159.05;56197;8886939.4;08. Jan 21;1303;INE279A01012
UNIVPHOTO;EQ;167.45;170.9;162.75;163.6;162.85;164.85;3992;666051.3;08. Jan 21;282;INE03V001013
UPL;EQ;485;506;484.8;503.65;502.3;482.5;16114942;8078800123.1;08. Jan 21;180917;INE628A01036
URAVI;SM;132.05;132.1;132.05;132.1;132.1;130;48000;6339600;08. Jan 21;5;INE568Z01015
URJA;BE;08. Mai;08. Mrz;Jul 95;08. Mrz;Aug 25;Jul 95;10961301;90093752.75;08. Jan 21;23972;INE550C01020
USHAMART;EQ;35.4;36.05;34.9;35.3;35.3;35.05;1001503;35472521.05;08. Jan 21;3517;INE228A01035
UTIAMC;EQ;553.9;553.95;547.65;550.65;550;550.05;222725;122536395.6;08. Jan 21;13641;INE094J01016
UTIBANKETF;EQ;324.66;324.66;319.1;321.69;321.69;321.1;199;64025.87;08. Jan 21;29;INF789F1AUN8
UTINEXT50;EQ;351;362;351;353.65;353.65;349.99;1049;375860.36;08. Jan 21;57;INF789FC1N82
UTINIFTETF;EQ;1521.26;1534.39;1516;1530.5;1525.45;1511.66;497;759829.72;08. Jan 21;42;INF789FB1X41
UTISENSETF;EQ;520;520.49;514.22;519.2;520.11;514.26;788;409329.45;08. Jan 21;59;INF789FB1X58
UTISXN50;EQ;422.28;424;378.9;403.95;405.96;423.12;804;315736.82;08. Jan 21;77;INF789F1AHR6
UTTAMSTL;EQ;Okt 35;Okt 35;Okt 35;Okt 35;Okt 35;09. Sep;74904;775256.4;08. Jan 21;105;INE699A01011
UTTAMSUGAR;EQ;111.75;114;101.3;104.3;103;109.2;364825;39814212.05;08. Jan 21;4766;INE786F01031
V2RETAIL;BE;98.5;100;96;97.9;97.45;98.45;22570;2212731.1;08. Jan 21;236;INE945H01013
VADILALIND;EQ;810.05;835;805.5;815.85;820.5;816.45;16985;13997647.05;08. Jan 21;1060;INE694D01016
VAIBHAVGBL;EQ;2740;2768.8;2650;2678.65;2665.3;2691.15;22213;59722983.65;08. Jan 21;6133;INE884A01019
VAISHALI;EQ;58.3;61.25;58.3;58.3;58.3;61.35;196251;11528542.35;08. Jan 21;1901;INE972X01014
VAKRANGEE;EQ;64.8;66.6;64.1;66.05;65.85;63.45;5945240;389540467;08. Jan 21;12921;INE051B01021
VALIANTORG;EQ;1550;1554.95;1518.05;1538.25;1530;1526;25339;38835203.35;08. Jan 21;1852;INE565V01010
VARDHACRLC;EQ;40.9;42;39.95;40.6;40.85;40.15;176067;7237634.45;08. Jan 21;886;INE116G01013
VARDMNPOLY;EQ;17;17;16;16. Mai;16. Feb;16.65;99512;1644018.7;08. Jan 21;427;INE835A01011
VARROC;EQ;395.1;414.95;395.1;409.7;413;394.75;365280;149362712.75;08. Jan 21;11811;INE665L01035
VASA;SM;Mai 45;Mai 45;Mai 45;Mai 45;Mai 45;05. Jul;4000;21800;08. Jan 21;1;INE068Z01016
VASCONEQ;BE;15.95;15.95;15;15.25;15;15. Mai;221462;3371103.2;08. Jan 21;313;INE893I01013
VASWANI;EQ;Jul 25;Jul 25;Jul 25;Jul 25;Jul 25;Jun 95;2524;18299;08. Jan 21;13;INE590L01019
VBL;EQ;985.6;1015.1;972.85;990.1;990;985.5;253110;252211136;08. Jan 21;17771;INE200M01013
VEDL;EQ;188;189.75;176.65;182.05;178.85;185.5;25476849;4726191055.05;08. Jan 21;94727;INE205A01025
VENKEYS;EQ;1605;1628.1;1564;1579.8;1570;1613.5;392883;627937539.05;08. Jan 21;24220;INE398A01010
VENUSREM;EQ;174.3;179.95;168;170;168;171.4;47574;8289787.5;08. Jan 21;843;INE411B01019
VERTOZ;EQ;218.75;232;213.5;225.35;225.05;215.15;397247;89724743.65;08. Jan 21;4125;INE188Y01015
VESUVIUS;EQ;1171;1185.25;1136.95;1175.5;1174;1165.9;49345;57933419.05;08. Jan 21;2885;INE386A01015
VETO;EQ;84.55;94.25;84.55;94.25;94.25;85.7;115552;10623154.5;08. Jan 21;920;INE918N01018
VGUARD;EQ;216.7;220.4;211.05;214.55;213.7;216.15;926773;200081569.35;08. Jan 21;19738;INE951I01027
VHL;EQ;1462;1493;1462;1469;1479;1475.05;599;882618.7;08. Jan 21;91;INE701A01023
VICEROY;BE;03. Feb;03. Mai;03. Feb;Mrz 45;03. Apr;Mrz 35;43824;151333.7;08. Jan 21;79;INE048C01017
VIDEOIND;BZ;7;7;06. Apr;7;7;06. Jul;1771382;12228949.55;08. Jan 21;2027;INE703A01011
VIDHIING;EQ;127;127;125;125.45;125.5;125.85;61009;7696155.9;08. Jan 21;840;INE632C01026
VIJIFIN;BE;0.75;0.75;0.7;0.75;0.75;0.7;421999;315419.95;08. Jan 21;170;INE159N01027
VIKASECO;EQ;04. Jan;Apr 25;Mrz 85;Mrz 85;Mrz 85;04. Mai;25052873;98496551.4;08. Jan 21;4637;INE806A01020
VIKASMCORP;EQ;Mai 95;Mai 95;Mai 85;Mai 95;Mai 95;05. Jul;30407612;180763706.4;08. Jan 21;20823;INE161L01027
VIKASPROP;EQ;Mrz 65;Mrz 65;Mrz 55;Mrz 65;Mrz 65;03. Mai;5350249;19479956.15;08. Jan 21;4026;INE767B01022
VIKASWSP;EQ;Apr 95;05. Mai;Apr 85;Apr 95;04. Sep;5;426351;2119446.85;08. Jan 21;532;INE706A01022
VIMTALABS;EQ;177.9;178.6;169.15;173.3;172.6;174.65;59325;10332781.55;08. Jan 21;1255;INE579C01029
VINATIORGA;EQ;1310;1350;1299.05;1317;1312;1302.3;225745;299190335.65;08. Jan 21;15942;INE410B01037
VINDHYATEL;EQ;877.7;878.45;851.3;855.95;856;862.85;9984;8633606;08. Jan 21;1165;INE707A01012
VINYLINDIA;EQ;124.5;125.65;123;123.3;123.55;123.45;72798;9039650.75;08. Jan 21;1356;INE250B01029
VIPCLOTHNG;EQ;17. Mrz;17.45;17;17.45;17.45;16.65;170910;2974924.85;08. Jan 21;476;INE450G01024
VIPIND;EQ;378.55;381.5;375;377.5;377.05;376.65;143592;54267554.25;08. Jan 21;7178;INE054A01027
VIPULLTD;EQ;22.65;22.65;21. Mrz;21.85;21. Jul;21.45;32354;716207.6;08. Jan 21;198;INE946H01037
VISAKAIND;EQ;396.1;402;393.5;393.95;393.5;394.25;34987;13862389.7;08. Jan 21;1815;INE392A01013
VISASTEEL;EQ;08. Feb;08. Feb;8;08. Feb;08. Feb;Jul 85;39755;325850.75;08. Jan 21;111;INE286H01012
VISHAL;EQ;52.55;52.55;52.55;52.55;52.55;53.6;11687;614151.85;08. Jan 21;160;INE755Q01025
VISHNU;EQ;197.95;199.6;194.15;197.85;197;194.95;10699;2117838.4;08. Jan 21;450;INE270I01014
VISHWARAJ;EQ;120.25;124.9;120.25;122.55;123.2;121.95;16620;2043998.65;08. Jan 21;135;INE430N01014
VIVIDHA;BE;01. Mai;01. Mai;Jan 45;01. Mai;01. Mai;Jan 45;2674831;3978003.75;08. Jan 21;830;INE370E01029
VIVIMEDLAB;EQ;18. Jan;18. Mai;17. Aug;17. Sep;18;18;248235;4493579.75;08. Jan 21;796;INE526G01021
VLSFINANCE;EQ;85.1;86.5;81.7;82.7;81.7;85;94196;7950653.7;08. Jan 21;1554;INE709A01018
VMART;EQ;2431.05;2466.6;2409.5;2458.1;2450.95;2422.55;13483;33037379.4;08. Jan 21;2734;INE665J01013
VOLTAMP;EQ;1258.9;1289.9;1251;1265.4;1260;1254;9074;11528726.55;08. Jan 21;1429;INE540H01012
VOLTAS;EQ;882;909.4;881.5;902.2;904.6;881.5;1928335;1732137152.2;08. Jan 21;28372;INE226A01021
VRLLOG;EQ;206;207.8;202.95;204.85;204.7;206;231464;47550188.55;08. Jan 21;7735;INE366I01010
VSSL;EQ;125.05;135;125.05;131.8;131.15;128.85;24953;3267726.2;08. Jan 21;413;INE050M01012
